LSAS_1,LSAS_2,LSAS_3,LSAS_4,LSAS_5,LSAS_6,LSAS_7,LSAS_8,LSAS_9,LSAS_10,LSAS_11,LSAS_12,LSAS_13,LSAS_14,LSAS_15,LSAS_16,LSAS_17,LSAS_18,LSAS_19,LSAS_20,LSAS_21,LSAS_22,LSAS_23,LSAS_24,CFS_1,CFS_2,CFS_3,CFS_4,CFS_5,CFS_6,CFS_7,CFS_8,CFS_9,CFS_10,CFS_11,CFS_12,BDI_Sadness,BDI_Pessimism,BDI_Past_Failure,BDI_Loss_Of_Pleasure,BDI_Guilty_Feelings,BDI_Punishment_Feelings,BDI_Self_Dislike,BDI_Self_Criticalness,BDI_Crying,BDI_Agitation,BDI_Loss_Of_Interest,BDI_Indecisiveness,BDI_Worthlessness,BDI_Loss_Of_Energy,BDI_Changes_In_Sleeping_Pattern,BDI_Irritability,BDI_Changes_In_Appetite,BDI_Concentration_Difficulty,BDI_Tiredness_Or_Fatigue,BDI_Loss_Of_Interest_In_Sex
0.5225213375196626,0.6454237684143608,0.4374948639336721,0.4278051552993402,0.5734467454954512,0.5297244692188269,0.6068549800373703,0.5687715043100646,0.5261863932850025,0.734869912556539,1.0,0.8243014329145749,0.3385827907116244,0.5446757781233235,0.589092687642394,0.6110416226652596,0.405002448529678,0.5707071518298575,0.5999045073981419,0.6027406849834216,0.4865393163143375,0.5103420331298242,0.560797452506256,0.4796157664307445,0.2854358745881712,0.5533180369850398,0.3919228008975645,0.1978458182905878,0.3142010664821603,0.2007012629088102,0.2374751987757774,0.1792442386490177,0.1423143873340981,0.3449622482325635,0.1238363760330739,0.3248126597747501,0.3591080233676817,0.3726600241171943,0.358673005335868,0.3129552147524156,0.3137384664895024,0.2798019426034219,0.3459516737520917,0.3453726188754517,0.2481908221082421,0.2912903893668211,0.3333913964226964,0.3240546912210235,0.3611353184311962,0.2890175491950974,0.2412224885379189,0.2961990216539726,0.2526824987215272,0.3171245453805281,0.3049628430738959,0.2105646828387408
0.499269237350869,0.6113578041515384,0.4325647317918308,0.4381059865341323,0.5572751495999733,0.5102528738997286,0.6129734298566658,0.5447590825014,0.5020494980652699,0.6728241424575222,0.8243014329145749,1.0,0.3381783793792283,0.5287937895663427,0.5797479303678796,0.5979035866400708,0.3915357353289249,0.539473004967233,0.5831267664716078,0.5831187830524945,0.4876967562621702,0.5019169609246334,0.5628935999147142,0.4625964959109688,0.2670910707716125,0.5397658411362003,0.3885967053858239,0.1828092786815656,0.3134126776919178,0.1919317084154353,0.2483632434164075,0.1802553421738366,0.148504532966422,0.3332603503809052,0.1354993107013917,0.3200545124365064,0.335238408861503,0.3485999101796919,0.352651282643723,0.3137155349916465,0.3145305291242053,0.2730566220984819,0.3282405464494944,0.337461085449327,0.2474988021367429,0.2838057655270773,0.3331713603257734,0.3160027503451091,0.359564131482177,0.2854563328786854,0.2358831898460128,0.2870643438572005,0.2532366128508516,0.3093055521795099,0.2951322925747786,0.211178531003372
0.3837932742291203,0.3501129995330697,0.5106574959801293,0.4491597568059395,0.333125180017755,0.1847331544361932,0.3286867822800788,0.3600291669742527,0.3633251683025963,0.3040453681558405,0.3385827907116244,0.3381783793792283,1.0,0.4595384983850432,0.2497236061832715,0.3108235513294085,0.4418134470415983,0.3095693756025841,0.4019451123994227,0.2707413751030553,0.2362445064426169,0.4472802926512614,0.3008062495727571,0.3211047259693864,0.113829739061044,0.2870298810356821,0.3180543825812381,0.042827519930234,0.3083435792530917,0.1106543577505652,0.1353769211675515,0.0994567326133828,0.0921194092474834,0.2634759990327533,0.1222122734272141,0.0808623910914624,0.1806876211593722,0.1942659752622065,0.1667295767382425,0.1966218109777497,0.2494759251027105,0.209553967173273,0.1113465842701494,0.1915465102539983,0.2000647097373844,0.1762152071460006,0.1933992512324085,0.1978568672481556,0.1883860967596436,0.1321234231919701,0.1614528933609448,0.1729858884675937,0.2168681646845922,0.1793196995851881,0.1468122310494186,0.1500269374657304
0.4673767623631633,0.5528610920727455,0.4966701186679036,0.4473232580548344,0.4935535722990305,0.4432858861802271,0.4759655589143631,0.553235017694486,0.5241967063418985,0.5169633265260462,0.5446757781233235,0.5287937895663427,0.4595384983850432,1.0,0.5316330151091435,0.5643820552141501,0.4764925701465441,0.5109183548920722,0.5363330471407036,0.5465688311502674,0.3634955149483843,0.5191972208588873,0.4405748835015402,0.4726150169647995,0.2084536793945658,0.436345836912109,0.3420056807228434,0.1032232446269401,0.2935733592651722,0.1760328540565566,0.1706231473170692,0.1237821518957453,0.1167309189053837,0.3057806399220427,0.138068764684396,0.2179055812357488,0.2503159026859395,0.2710029970645856,0.2557190324457429,0.2493566191982605,0.2832839090754635,0.2643365085434155,0.246621367932554,0.2710181025742203,0.2379921917776575,0.2616197374248245,0.2445131736269023,0.2847831483996348,0.2694922907378054,0.21190421527488,0.2067695683837032,0.2719800529200676,0.2485957955323128,0.2742936095229335,0.2403236720006987,0.2173620085821878
0.3894174769343743,0.5416106208153882,0.3143728176271792,0.3096611909803844,0.4755319562050402,0.6408946592871702,0.5579154107818135,0.5178853343278866,0.4526438399262543,0.5241067847669026,0.589092687642394,0.5797479303678796,0.2497236061832715,0.5316330151091435,1.0,0.6671691817908497,0.324124632742982,0.5107084702414103,0.465409616539908,0.6363232723752057,0.5008509173191429,0.3931507012125504,0.5518428416088461,0.4164025218307419,0.2638092241772126,0.5066215872129303,0.3031677545429693,0.1856279583204551,0.2204534048856015,0.1739528232644051,0.1553400987775622,0.0982382852890653,0.1329034676051199,0.2442369623198227,0.0653167056789071,0.3170248161251531,0.2762163303851949,0.327667215846709,0.3229794905873889,0.2780156327254491,0.2758315775720732,0.2299700566534918,0.320440251671137,0.2994703309497433,0.1950372353846176,0.2219557419686001,0.294846109062191,0.2632445010456325,0.3261054016636238,0.2588540530694153,0.2241133693252272,0.2401406285198231,0.2174847014057397,0.2514811295771707,0.2627408430649069,0.208820606803426
0.4540205626243786,0.6147429359488231,0.3750393280451845,0.3751558289732251,0.5660888468873677,0.6506138279171858,0.5265477854499248,0.5582744165784549,0.5090232448444016,0.5683757178482288,0.6110416226652596,0.5979035866400708,0.3108235513294085,0.5643820552141501,0.6671691817908497,1.0,0.4199103262461791,0.5962868280199515,0.5097896113571195,0.7078635439805797,0.4845800531984804,0.4678256572331651,0.5243891799576696,0.4690089529433261,0.3217957224588435,0.5250159776072306,0.3681163240568936,0.2076833077171416,0.2914606759579103,0.2273006931339257,0.1926430380511913,0.1422850814084407,0.1374432697595059,0.3353108300723537,0.1313051632664368,0.327538504147747,0.2989323092545245,0.3488313515784078,0.3361443773712992,0.2793100829688723,0.295664901028962,0.2619115302484311,0.3132632726951981,0.3197893932231889,0.2301628271964781,0.2542042877452567,0.2947724670508925,0.2943892732945063,0.3383644353114132,0.2589843402236038,0.2440392927643719,0.27892631329296,0.2358861758062002,0.2747026055849129,0.2674820748074558,0.2021940945385659
0.4177420809157759,0.4232519504774442,0.4720212565828043,0.4480007787154605,0.4641051333518167,0.3129042728113612,0.3622026521055335,0.4840857886595196,0.5122815226498149,0.3717014730488129,0.405002448529678,0.3915357353289249,0.4418134470415983,0.4764925701465441,0.324124632742982,0.4199103262461791,1.0,0.4420789321160117,0.4586532318331024,0.4021378984728068,0.2985674322394551,0.4673316626444427,0.3711216622826174,0.4069015688616235,0.1498652196675852,0.3392892804957376,0.3773290437471696,0.0878554596829847,0.3376408299367591,0.1171884384377307,0.1549890742670385,0.1440929856138397,0.0946878774635005,0.3396741972333903,0.1178685369942359,0.1341779061853021,0.2518659878936324,0.2442413305850243,0.2432645588112353,0.2334488720589962,0.2589197465085309,0.2338149885612791,0.1913987113937322,0.2301861368455109,0.2468633668626725,0.2362582367546172,0.2161855334245072,0.2779779966846429,0.2432692336909556,0.1944250916958083,0.1947668560064678,0.224804321983961,0.2187991027068326,0.2417637763416295,0.2054383447522336,0.1749028210871409
0.4741260202535562,0.5242041857022661,0.3742140463291417,0.3551798196048594,0.5403313268082957,0.4831397649847372,0.4809320082738919,0.5346095488044136,0.5006550394765987,0.5727879776023438,0.5707071518298575,0.539473004967233,0.3095693756025841,0.5109183548920722,0.5107084702414103,0.5962868280199515,0.4420789321160117,1.0,0.5435815538319102,0.5602546036801904,0.4801722180848792,0.5040379564450517,0.5041240073627618,0.510774984963177,0.2468476215802767,0.4696372547955296,0.3674049294997036,0.1651222356581114,0.2807779911699218,0.1441039322148203,0.1559748019324446,0.1242165935932669,0.1109874405475396,0.3089610004925065,0.0644033477605136,0.2868709885161431,0.2991581372610515,0.3160695905194629,0.3200041180672509,0.2707444469845977,0.3067087100038016,0.2444116510650777,0.2847117139435601,0.3019998545882448,0.2224661126380352,0.250541352306046,0.277941311149344,0.2946344255312112,0.3001759459241943,0.2608673898300986,0.2293535528848816,0.2611337342636601,0.2276642322903683,0.2810496997427906,0.276168923719673,0.2224592884212382
0.4897294579009232,0.5271410614187942,0.4701435929720671,0.4599257452159899,0.5336560567446401,0.3811991038764595,0.4752721784569841,0.5117966026361529,0.5051041744149952,0.5316506594105868,0.5999045073981419,0.5831267664716078,0.4019451123994227,0.5363330471407036,0.465409616539908,0.5097896113571195,0.4586532318331024,0.5435815538319102,1.0,0.5256426521291171,0.4041160797976888,0.5302115978736041,0.4626907351743834,0.4454952024407094,0.2315842853071578,0.4593968505415735,0.3982250782221102,0.1399226616149521,0.3552500283026636,0.175245478523263,0.2199376089429491,0.1862639845760018,0.1421058963877707,0.3800960208238665,0.174695775006222,0.2751553638611096,0.297393133543426,0.3300376724352343,0.3124184010359319,0.2914035565766892,0.3230029529292734,0.2661083440318733,0.2708586194242218,0.2946450123119251,0.2531622052851435,0.2892962745656845,0.291118618138763,0.3158695342048531,0.3072576820098744,0.2433405277172762,0.2223537337742635,0.2841399587536196,0.2596239056548046,0.2931163114555702,0.2567864879720833,0.1926222204349547
0.4130225008316093,0.6051873060581672,0.3577506847380459,0.3317264714809916,0.5261801288887047,0.6855391210256063,0.5197287835466263,0.5610907667120238,0.4940113054089096,0.5471130397393955,0.6027406849834216,0.5831187830524945,0.2707413751030553,0.5465688311502674,0.6363232723752057,0.7078635439805797,0.4021378984728068,0.5602546036801904,0.5256426521291171,1.0,0.5071952911480755,0.4498873356588418,0.513545418237676,0.4625462982121666,0.2825590507564711,0.4905939931411942,0.3134971988193265,0.2006465105322425,0.2231039254955148,0.2088658286046841,0.1732044804752309,0.1386695113552745,0.1294628327493975,0.2937562557442641,0.0948904128837837,0.3137990788173099,0.2734487646891833,0.3133689169596031,0.3180316676957229,0.2576121566286005,0.2831413369053367,0.2345919895413408,0.2956942150936766,0.2711144240685145,0.2009539950052679,0.2341933217311615,0.2615345630014051,0.2562468439788772,0.3024876363662425,0.262501351031821,0.2193454128827699,0.2500127002184075,0.2101668258729036,0.2666059223529216,0.2654026871040788,0.2057908886015791
0.3612303993689781,0.4394940557579139,0.2681181792148417,0.2849397357160821,0.3941187589659116,0.4828761564366355,0.5143727495093222,0.4396436511351084,0.3787528436806392,0.4707737958114834,0.4865393163143375,0.4876967562621702,0.2362445064426169,0.3634955149483843,0.5008509173191429,0.4845800531984804,0.2985674322394551,0.4801722180848792,0.4041160797976888,0.5071952911480755,1.0,0.3852848708380519,0.5347169972636319,0.3984614205477937,0.1637176901063454,0.3702371014835977,0.2279262092030869,0.1171215078535565,0.1675842122475528,0.098588645264041,0.1318918606510124,0.0669664129953468,0.0870058797278488,0.196047624816184,0.0315165342529848,0.2512262641729315,0.2649173045950215,0.3092416177352124,0.3072028597452291,0.242834974525344,0.2380040991207236,0.2277509902659178,0.2763902281532647,0.2578993200698467,0.1845995094070092,0.1770598188088906,0.2750434273103364,0.2112178986030161,0.2798136399695689,0.2521183788237983,0.1811535907315161,0.1886578800526717,0.1899930931794223,0.2175096729410597,0.2364172545052346,0.2022211374753502
0.5399120397161614,0.5065797544275994,0.5259107431125232,0.4991246855735115,0.50485967435843,0.3206065360621467,0.4790188318247565,0.4968780326553227,0.5009068755124434,0.5314965731701868,0.5103420331298242,0.5019169609246334,0.4472802926512614,0.5191972208588873,0.3931507012125504,0.4678256572331651,0.4673316626444427,0.5040379564450517,0.5302115978736041,0.4498873356588418,0.3852848708380519,1.0,0.4990146548944509,0.4971126744261214,0.1815230522308049,0.3761710164771966,0.4017696322941623,0.0994021963313441,0.3574568851450367,0.150502019505981,0.2321949637886821,0.1705422956458661,0.1448738987365134,0.3538685212944323,0.1368981262481041,0.2270126171108198,0.2865246219396762,0.2954394002232459,0.2695619314663406,0.2635809316020888,0.3141514471020157,0.2526827114725092,0.2596980210511366,0.2681645543755688,0.2487167188807199,0.2580886796549992,0.2707453246627799,0.3052882341902915,0.2904710918898194,0.2016545092979619,0.1978917424749616,0.2368669764690095,0.2542762334431832,0.262774063933152,0.2533338501431063,0.2096876608667706
0.4529711774735154,0.5381038277048203,0.3886274495078068,0.4051930875046213,0.4741440137599107,0.467026897101387,0.6938036052852099,0.5014446323001203,0.4629148708704307,0.5234682611160907,0.560797452506256,0.5628935999147142,0.3008062495727571,0.4405748835015402,0.5518428416088461,0.5243891799576696,0.3711216622826174,0.5041240073627618,0.4626907351743834,0.513545418237676,0.5347169972636319,0.4990146548944509,1.0,0.4672765811112828,0.2086139638945147,0.4419737942378658,0.3330490985240573,0.1494003818429029,0.2612413244233443,0.154153374384945,0.2168220366586041,0.1384764323695851,0.1410405182347095,0.2897030015673142,0.0898812598371767,0.3044391539085577,0.3310509128073469,0.3514649381261975,0.3420084999425656,0.3011383584841539,0.3120478919093775,0.250732977541664,0.3224807472691594,0.3039002535770179,0.2373257488682965,0.2506721308520139,0.3404447834790009,0.3012050363753287,0.3397697758959182,0.2742179885589708,0.2274372769819187,0.2497882099498185,0.2577179905350633,0.285786395588329,0.286334154185584,0.2265495057917883
0.4290446667282527,0.4478970245239969,0.3575501114938071,0.3657761739808772,0.4565622876943363,0.3745733448632266,0.4169244232313641,0.4985526219363482,0.465599475752475,0.4750523694152859,0.4796157664307445,0.4625964959109688,0.3211047259693864,0.4726150169647995,0.4164025218307419,0.4690089529433261,0.4069015688616235,0.510774984963177,0.4454952024407094,0.4625462982121666,0.3984614205477937,0.4971126744261214,0.4672765811112828,1.0,0.1636198576637356,0.373371494736317,0.3108016257467786,0.0992583727138953,0.2358123653484987,0.121880013014541,0.1408066068559177,0.0948988313630902,0.0927760732490294,0.2792916196019415,0.0857289390117209,0.1931104618257432,0.2388198913840494,0.2382908900314828,0.2460761722558186,0.2269944667835979,0.2592174978665526,0.2101231990178244,0.2307456265439219,0.2362658893078567,0.2317620807494503,0.2352309542589608,0.2370988237961059,0.2670737336648334,0.2381932447164429,0.2401521987842776,0.2146396679256343,0.2251731391645973,0.2261004094580146,0.2542802831732132,0.2408459089708161,0.1971311089580958
0.1768043235599925,0.2966463388378772,0.1862743135961229,0.2027437094551054,0.2450362891462382,0.2555051346081977,0.2365124790700887,0.2316542405565691,0.2125423257251558,0.2319543126152253,0.2854358745881712,0.2670910707716125,0.113829739061044,0.2084536793945658,0.2638092241772126,0.3217957224588435,0.1498652196675852,0.2468476215802767,0.2315842853071578,0.2825590507564711,0.1637176901063454,0.1815230522308049,0.2086139638945147,0.1636198576637356,1.0,0.3338385695478669,0.2927658660122114,0.4904044974006836,0.2198455847870742,0.5217182333035343,0.40492058069832,0.3687124908740123,0.451585868045187,0.2780328617873436,0.3967804921356294,0.4965316741164275,0.2142953056439968,0.2805232339400189,0.2706071695247658,0.2810756309125636,0.2628920628531098,0.231492228793615,0.2831764783526184,0.2677597613580282,0.2074911124288918,0.1862470367864054,0.27173168313814,0.2792944792969882,0.2980337666192336,0.2098686126130258,0.1514215935593695,0.1921759126615011,0.1615478079099895,0.2517230598134188,0.1983953785202443,0.1627830711860233
0.380374780720944,0.5102409353058541,0.3497008650377285,0.3567247429268569,0.4533078701483636,0.4452062256419136,0.4993581602492359,0.448546539656772,0.3878422600469857,0.4798063597625116,0.5533180369850398,0.5397658411362003,0.2870298810356821,0.436345836912109,0.5066215872129303,0.5250159776072306,0.3392892804957376,0.4696372547955296,0.4593968505415735,0.4905939931411942,0.3702371014835977,0.3761710164771966,0.4419737942378658,0.373371494736317,0.3338385695478669,1.0,0.4523287996851942,0.2511518416948768,0.3602537917087393,0.2816605755225701,0.2091770264176458,0.1690532302269876,0.1790482920121675,0.4028736967605255,0.1787357273530259,0.3589391901224213,0.303946289418029,0.3432077309892765,0.3422014975069034,0.3102043292669735,0.2939156543075276,0.264843408916982,0.3206601353381457,0.3188574342604697,0.2262878743915518,0.259379116892082,0.3368510241598726,0.3008323504843584,0.331154678681721,0.2772054551945185,0.2072279172780036,0.2956424009370843,0.2190639809235423,0.2918376637423517,0.2645784075787863,0.2314431655660899
